date,predLabel,probUp,trueLabel,trueRet
2024-08-09,Up,0.82,Up,0.001946
2024-08-12,Up,0.82,Up,0.017699
2024-08-13,Up,0.82,Up,0.006884
2024-08-14,Up,0.82,Up,0.010003
2024-08-15,Up,0.82,Down,-0.006080
2024-08-16,Up,0.82,Up,0.007312
2024-08-19,Up,0.82,Up,0.007757
2024-08-20,Up,0.82,Down,-0.001554
2024-08-21,Up,0.82,Down,-0.020253
2024-08-22,Up,0.82,Up,0.002984
2024-08-23,Up,0.82,Down,-0.007918
2024-08-26,Up,0.82,Up,0.000846
2024-08-27,Up,0.82,Down,-0.007829
2024-08-28,Up,0.82,Up,0.006137
2024-08-29,Up,0.82,Up,0.009731
2024-08-30,Up,0.82,Down,-0.018459
2024-09-03,Up,0.82,Down,-0.001319
2024-09-04,Up,0.82,Down,-0.001247
2024-09-05,Up,0.82,Down,-0.016381
2024-09-06,Up,0.8028,Up,0.010007
2024-09-09,Up,0.7416,Up,0.020901
2024-09-10,Up,0.82,Up,0.021342
2024-09-11,Up,0.82,Up,0.009361
2024-09-12,Up,0.82,Up,0.008407
2024-09-13,Up,0.82,Up,0.001742
2024-09-16,Up,0.82,Up,0.008833
2024-09-17,Up,0.82,Down,-0.009974
2024-09-18,Up,0.82,Up,0.018291
2024-09-19,Up,0.82,Down,-0.007796
2024-09-20,Up,0.82,Down,-0.004043
2024-09-23,Up,0.82,Down,-0.010011
2024-09-24,Up,0.82,Up,0.006850
2024-09-25,Up,0.82,Down,-0.001851
2024-09-26,Up,0.82,Down,-0.007628
2024-09-27,Up,0.82,Up,0.005327
2024-09-30,Up,0.82,Down,-0.022333
2024-10-01,Up,0.82,Down,-0.008462
2024-10-02,Neutral,0.5259,Down,-0.001414
2024-10-03,Neutral,0.4434,Down,-0.001152
2024-10-04,Up,0.7491,Down,-0.015671
2024-10-07,Down,0.2072,Up,0.012624
2024-10-08,Up,0.82,Up,0.006631
2024-10-09,Up,0.82,Down,-0.003881
2024-10-10,Up,0.82,Up,0.001154
2024-10-11,Up,0.82,Up,0.006774
2024-10-14,Up,0.82,Down,-0.000954
2024-10-15,Up,0.82,Down,-0.006257
2024-10-16,Up,0.82,Up,0.001442
2024-10-17,Up,0.82,Up,0.003456
2024-10-18,Up,0.82,Up,0.001483
2024-10-21,Up,0.82,Up,0.020846
2024-10-22,Up,0.82,Down,-0.006807
2024-10-23,Up,0.82,Up,0.000306
2024-10-24,Up,0.82,Up,0.008052
2024-10-25,Up,0.82,Down,-0.003644
2024-10-28,Up,0.82,Up,0.012565
2024-10-29,Up,0.82,Up,0.001343
2024-10-30,Up,0.82,Down,-0.060528
2024-10-31,Up,0.6873,Up,0.009893
2024-11-01,Neutral,0.4249,Down,-0.004654
2024-11-04,Neutral,0.5371,Up,0.007345
2024-11-05,Neutral,0.5234,Up,0.021193
2024-11-06,Up,0.82,Up,0.012495
2024-11-07,Up,0.82,Down,-0.006793
2024-11-08,Up,0.82,Down,-0.010721
2024-11-11,Up,0.82,Up,0.012009
2024-11-12,Up,0.82,Up,0.005130
2024-11-13,Up,0.82,Up,0.003975
2024-11-14,Up,0.82,Down,-0.027853
2024-11-15,Up,0.82,Up,0.001831
2024-11-18,Up,0.82,Up,0.004883
2024-11-19,Up,0.82,Down,-0.005505
2024-11-20,Up,0.82,Down,-0.006306
2024-11-21,Up,0.82,Up,0.010003
2024-11-22,Up,0.82,Up,0.004293
2024-11-25,Up,0.82,Up,0.021968
2024-11-26,Up,0.82,Down,-0.011683
2024-11-27,Up,0.82,Up,0.001111
2024-11-29,Up,0.82,Up,0.017759
2024-12-02,Up,0.82,Up,0.000510
2024-12-03,Up,0.82,Up,0.014425
2024-12-04,Up,0.82,Up,0.011888
2024-12-05,Up,0.82,Up,0.002146
2024-12-06,Up,0.82,Up,0.005523
2024-12-09,Up,0.82,Down,-0.006031
2024-12-10,Up,0.82,Up,0.012767
2024-12-11,Up,0.82,Up,0.001270
2024-12-12,Up,0.82,Down,-0.005094
2024-12-13,Up,0.82,Up,0.009659
2024-12-16,Up,0.82,Up,0.006355
2024-12-17,Up,0.82,Down,-0.037561
2024-12-18,Up,0.82,Down,-0.000823
2024-12-19,Up,0.82,Down,-0.000984
2024-12-20,Up,0.82,Down,-0.003092
2024-12-23,Neutral,0.4462,Up,0.009374
2024-12-24,Up,0.5858,Down,-0.002777
2024-12-26,Up,0.82,Down,-0.017302
2024-12-27,Up,0.82,Down,-0.013240
2024-12-30,Up,0.6116,Down,-0.007838
